The mean of the cross validation scores: 0.95
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.84
The max of the cross validation scores: 0.99
The list of the cross validation scores: 
0, 0.84
1, 0.9
2, 0.97
3, 0.96
4, 0.99
5, 0.96
6, 0.97
7, 0.91
8, 0.98
9, 0.99
