The mean of the cross validation scores: 0.56
The std of the cross validation scores: 0.06
The min of the cross validation scores: 0.43
The max of the cross validation scores: 0.66
The list of the cross validation scores: 
0, 0.56
1, 0.57
2, 0.66
3, 0.52
4, 0.49
5, 0.43
6, 0.6
7, 0.53
8, 0.56
9, 0.63
