The mean of the cross validation scores: 0.96
The std of the cross validation scores: 0.03
The min of the cross validation scores: 0.91
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.98
1, 0.94
2, 1.0
3, 0.91
4, 1.0
5, 0.96
6, 0.98
7, 0.96
8, 0.92
9, 0.96
