The mean of the cross validation scores: 0.95
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.85
The max of the cross validation scores: 0.99
The list of the cross validation scores: 
0, 0.85
1, 0.91
2, 0.96
3, 0.96
4, 0.99
5, 0.96
6, 0.96
7, 0.89
8, 0.97
9, 0.99
