The mean of the cross validation scores: 0.95
The std of the cross validation scores: 0.05
The min of the cross validation scores: 0.87
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.98
1, 0.96
2, 0.98
3, 0.87
4, 0.98
5, 0.93
6, 1.0
7, 0.98
8, 0.87
9, 0.98
