The mean of the cross validation scores: 0.85
The std of the cross validation scores: 0.09
The min of the cross validation scores: 0.66
The max of the cross validation scores: 0.97
The list of the cross validation scores: 
0, 0.9
1, 0.91
2, 0.76
3, 0.97
4, 0.83
5, 0.84
6, 0.79
7, 0.66
8, 0.93
9, 0.95
