The mean of the cross validation scores: 0.9
The std of the cross validation scores: 0.08
The min of the cross validation scores: 0.73
The max of the cross validation scores: 0.98
The list of the cross validation scores: 
0, 0.73
1, 0.88
2, 0.9
3, 0.94
4, 0.95
5, 0.77
6, 0.93
7, 0.94
8, 0.98
9, 0.95
