The mean of the cross validation scores: 0.91
The std of the cross validation scores: 0.07
The min of the cross validation scores: 0.74
The max of the cross validation scores: 0.98
The list of the cross validation scores: 
0, 0.91
1, 0.93
2, 0.93
3, 0.98
4, 0.91
5, 0.91
6, 0.84
7, 0.74
8, 0.98
9, 0.96
