The mean of the cross validation scores: 0.94
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.86
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 1.0
1, 0.96
2, 0.98
3, 0.98
4, 0.98
5, 0.92
6, 0.89
7, 0.86
8, 0.94
9, 0.92
