The mean of the cross validation scores: 0.96
The std of the cross validation scores: 0.02
The min of the cross validation scores: 0.93
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.96
1, 0.94
2, 0.93
3, 0.97
4, 1.0
5, 0.97
6, 0.97
7, 0.93
8, 0.95
9, 1.0
