The mean of the cross validation scores: 0.97
The std of the cross validation scores: 0.02
The min of the cross validation scores: 0.93
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.98
1, 1.0
2, 0.98
3, 0.93
4, 0.96
5, 0.98
6, 1.0
7, 0.98
8, 0.94
9, 0.98
