The mean of the cross validation scores: 0.59
The std of the cross validation scores: 0.07
The min of the cross validation scores: 0.5
The max of the cross validation scores: 0.69
The list of the cross validation scores: 
0, 0.56
1, 0.51
2, 0.52
3, 0.5
4, 0.62
5, 0.54
6, 0.63
7, 0.66
8, 0.67
9, 0.69
