The mean of the cross validation scores: 0.96
The std of the cross validation scores: 0.02
The min of the cross validation scores: 0.91
The max of the cross validation scores: 0.99
The list of the cross validation scores: 
0, 0.91
1, 0.96
2, 0.93
3, 0.95
4, 0.98
5, 0.98
6, 0.98
7, 0.99
8, 0.97
9, 0.96
