The mean of the cross validation scores: 0.97
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.86
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.98
1, 0.99
2, 0.98
3, 1.0
4, 0.99
5, 0.86
6, 0.98
7, 0.94
8, 1.0
9, 0.98
