The mean of the cross validation scores: 0.96
The std of the cross validation scores: 0.02
The min of the cross validation scores: 0.9
The max of the cross validation scores: 0.98
The list of the cross validation scores: 
0, 0.9
1, 0.98
2, 0.95
3, 0.93
4, 0.98
5, 0.97
6, 0.97
7, 0.98
8, 0.98
9, 0.94
