The mean of the cross validation scores: 0.95
The std of the cross validation scores: 0.03
The min of the cross validation scores: 0.87
The max of the cross validation scores: 0.98
The list of the cross validation scores: 
0, 0.98
1, 0.94
2, 0.96
3, 0.87
4, 0.98
5, 0.94
6, 0.98
7, 0.96
8, 0.9
9, 0.96
