The mean of the cross validation scores: 0.89
The std of the cross validation scores: 0.08
The min of the cross validation scores: 0.72
The max of the cross validation scores: 0.99
The list of the cross validation scores: 
0, 0.76
1, 0.91
2, 0.91
3, 0.87
4, 0.97
5, 0.72
6, 0.92
7, 0.9
8, 0.99
9, 0.94
