The mean of the cross validation scores: 0.95
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.89
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.96
1, 0.89
2, 0.97
3, 0.98
4, 1.0
5, 0.96
6, 0.93
7, 0.92
8, 0.9
9, 0.99
