The mean of the cross validation scores: 0.88
The std of the cross validation scores: 0.07
The min of the cross validation scores: 0.78
The max of the cross validation scores: 0.99
The list of the cross validation scores: 
0, 0.99
1, 0.99
2, 0.91
3, 0.86
4, 0.81
5, 0.78
6, 0.86
7, 0.94
8, 0.87
9, 0.83
