The mean of the cross validation scores: 0.92
The std of the cross validation scores: 0.08
The min of the cross validation scores: 0.76
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.92
1, 0.76
2, 0.99
3, 1.0
4, 1.0
5, 0.99
6, 0.91
7, 0.83
8, 0.83
9, 0.95
