The mean of the cross validation scores: 0.97
The std of the cross validation scores: 0.02
The min of the cross validation scores: 0.93
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.94
1, 0.97
2, 0.97
3, 0.95
4, 1.0
5, 0.96
6, 0.96
7, 0.93
8, 0.99
9, 0.99
