The mean of the cross validation scores: 0.92
The std of the cross validation scores: 0.07
The min of the cross validation scores: 0.79
The max of the cross validation scores: 1.0
The list of the cross validation scores: 
0, 0.94
1, 0.97
2, 0.79
3, 1.0
4, 1.0
5, 0.84
6, 0.95
7, 0.94
8, 0.85
9, 0.97
