The mean of the cross validation scores: 0.93
The std of the cross validation scores: 0.04
The min of the cross validation scores: 0.87
The max of the cross validation scores: 0.98
The list of the cross validation scores: 
0, 0.98
1, 0.91
2, 0.94
3, 0.87
4, 0.98
5, 0.93
6, 0.98
7, 0.94
8, 0.88
9, 0.92
