The mean of the cross validation scores: 0.88
The std of the cross validation scores: 0.06
The min of the cross validation scores: 0.77
The max of the cross validation scores: 0.97
The list of the cross validation scores: 
0, 0.89
1, 0.87
2, 0.85
3, 0.97
4, 0.93
5, 0.92
6, 0.91
7, 0.77
8, 0.8
9, 0.91
