The mean of the cross validation scores: 0.6
The std of the cross validation scores: 0.11
The min of the cross validation scores: 0.39
The max of the cross validation scores: 0.76
The list of the cross validation scores: 
0, 0.76
1, 0.59
2, 0.66
3, 0.48
4, 0.39
5, 0.59
6, 0.58
7, 0.65
8, 0.62
9, 0.73
