The mean of the cross validation scores: 0.7
The std of the cross validation scores: 0.1
The min of the cross validation scores: 0.56
The max of the cross validation scores: 0.95
The list of the cross validation scores: 
0, 0.95
1, 0.8
2, 0.71
3, 0.69
4, 0.56
5, 0.64
6, 0.67
7, 0.67
8, 0.62
9, 0.68
